SA2,SA2 NAME,Earners,Median_age_of_earners,Total_income_all_persons,Median_income,Mean_income,P80_over_P20,P80_over_P50,P20_over_P50,P10_over_P50,Gini,Top_1pc,Top_5pc,Top_10pc,Prop_Quartile1,Prop_Quartile2,Prop_Quartile3,Prop_Quartile4
308031213,Norman Gardens,5596,41,360066642,53122,64344,4.45,1.82,0.41,0.19,0.433,6.4,18.1,29.1,20.7,22.9,26.7,29.6
308031214,Park Avenue,2627,39,136401525,46824,51923,3.72,1.66,0.45,0.21,0.386,4,15,25.4,21.7,28.4,30.6,19.3
308031215,Parkhurst - Kawana,3539,39,210018951,50898,59344,3.77,1.72,0.46,0.21,0.405,4.9,16.3,27.1,19.5,25.9,28.8,25.8
308031216,Rockhampton - West,3041,42,180948139,50878,59503,4.22,1.73,0.41,0.18,0.424,6.1,17.4,28.4,21.6,24.2,29,25.3
308031217,Rockhampton City,1714,42,92759686,44338,54119,4.18,1.73,0.41,0.2,0.447,8.3,20.5,31.1,24.2,28.5,28.4,18.9
308031218,Rockhampton Region - East,1794,47,101807244,45637,56749,6.14,2,0.33,0.12,0.482,5.8,17.9,30,28.2,22.7,23.1,26
308031219,Rockhampton Region - North,2430,48,139612689,41923,57454,6.46,2.12,0.33,0.1,0.555,9.3,23.4,36,29.4,24.6,21.2,24.8
308031220,Rockhampton Region - West,1768,46,92293877,41572,52202,6.56,2.12,0.32,0.06,0.532,5.3,18.8,31.6,29.6,25.6,20,24.8
308031221,Shoalwater Bay,,,,,,,,,,,,,,,,,
308031222,The Range - Allenstown,3993,44,283284859,52612,70945,5.05,1.9,0.38,0.18,0.499,10.5,24.4,35.5,22.6,22.4,23.9,31.2
308031223,Yeppoon,9952,45,637265771,49048,64034,5.48,2.04,0.37,0.16,0.471,6.4,18.9,30.9,24.2,23.8,22.2,29.8
308041528,Banana,5005,45,278926901,42948,55730,7.55,2.3,0.3,0.08,0.542,6.1,18.6,31.5,29.2,24,20.1,26.7
308041529,Biloela,3572,39,238002662,53023,66630,5.5,2.11,0.38,0.18,0.45,4.8,16.1,27.9,22.2,21.9,23.7,32.2
308051530,Agnes Water - Miriam Vale,3115,49,168239676,36968,54010,8.44,2.46,0.29,0.08,0.538,5.8,20.3,34.2,34,25.4,16.1,24.5
308051531,Boyne Island - Tannum Sands,5985,42,520303555,69593,86935,6.08,2.09,0.34,0.15,0.457,5,16.4,27.8,19.2,19.1,15.8,46
308051532,Callemondah,,,,,,,,,,,,,,,,,
308051533,Clinton - New Auckland,8004,37,733801917,71733,91679,5.79,2.09,0.36,0.17,0.457,5.6,17.3,28.8,17.7,18,17.8,46.5
308051534,Gladstone,3641,41,328597429,62933,90249,6.05,2.23,0.37,0.18,0.503,8.6,21.8,33.5,19.8,19.4,18.6,42.3
308051535,Gladstone Hinterland,6547,43,543864875,65972,83071,6.41,2.09,0.33,0.12,0.474,5.5,17.2,28.8,20.8,18.5,16.9,43.9
308051536,Kin Kora - Sun Valley,2338,40,190382888,65767,81430,5.36,2.01,0.38,0.17,0.442,4.4,16,27.5,17.9,19.3,19.6,43.2
308051537,South Trees,,,,,,,,,,,,,,,,,
308051538,Telina - Toolooa,3664,38,317846132,68162,86748,5.92,2.11,0.36,0.18,0.45,5,16.3,27.8,18.9,18.4,17.4,45.3
308051539,West Gladstone,2850,40,228205730,59259,80072,6.46,2.31,0.36,0.15,0.481,5.8,17.9,30.1,21.3,21,18.3,39.4
309011224,Broadbeach Waters,5165,44,339309986,43506,65694,5.24,2.11,0.4,0.17,0.538,11.8,27.4,39.5,26,27.3,21.1,25.5
309011225,Burleigh Heads,5710,42,330315567,43448,57849,4.69,1.92,0.41,0.2,0.481,9,22.5,34.2,25.9,28.6,22.7,22.8
309011226,Burleigh Waters,8261,43,441580231,42948,53454,4.61,1.87,0.41,0.18,0.453,6.7,19.6,30.8,26.3,28.9,23.6,21.2
309011227,Mermaid Beach - Broadbeach,7971,37,484016350,44129,60722,4.37,1.87,0.43,0.21,0.504,12.1,26.2,37.4,24.9,28.6,24.8,21.7
309011228,Mermaid Waters,7410,42,392838533,41096,53015,4.79,1.93,0.4,0.19,0.467,6.5,20.2,32,27.9,28.6,22.9,20.6
309011229,Miami,4455,39,254311472,43934,57085,4.34,1.83,0.42,0.2,0.468,9.3,22.6,33.4,24.9,28.2,25.1,21.7
309021230,Coolangatta,3480,45,185098420,39453,53189,5,1.92,0.38,0.18,0.507,9,24,35.8,28.6,29.8,22.8,18.8
309021231,Currumbin - Tugun,6860,43,391665617,42465,57094,4.41,1.87,0.42,0.2,0.483,10.2,24.1,35.2,25.5,30,23.8,20.8
309021232,Currumbin Waters,5285,45,274370222,41957,51915,4.15,1.8,0.43,0.2,0.448,8.1,20.5,31.2,26.2,29.8,25.8,18.2
309021233,Elanora,6844,45,348200008,41483,50877,4.53,1.87,0.41,0.18,0.443,6,18.5,29.5,26.7,29.3,24.4,19.6
309021234,Palm Beach,8525,42,473674910,42649,55563,4.3,1.89,0.44,0.21,0.464,8.9,22,32.9,24.9,30.4,23.6,21.1
309031235,Arundel,5875,43,308287548,42157,52474,4.5,1.85,0.41,0.18,0.458,7,20,31.3,26.6,28.9,25,19.5
309031236,Biggera Waters,4304,41,223976373,41937,52039,4.45,1.75,0.39,0.18,0.462,9.5,21.9,32.4,26.7,29.2,26.8,17.4
309031237,Coombabah,4817,44,220247174,39546,45723,4.28,1.72,0.4,0.17,0.426,5.5,17.7,28.5,28.1,31.5,26.4,14
309031238,Labrador,9124,40,422288421,39801,46283,4.08,1.72,0.42,0.2,0.421,5.7,17.6,28.3,27.5,32.1,25.9,14.4
309031239,Paradise Point - Hollywell,6034,49,451864546,46136,74886,5.58,2.07,0.37,0.15,0.582,17.8,33.2,44.6,26.5,24.1,22.2,27.2
309031240,Runaway Bay,5839,51,332157931,41759,56886,5.46,2.03,0.37,0.13,0.504,8,22.6,34.7,28.7,26.5,22,22.9
309041241,Guanaba - Springbrook,2543,47,135390382,42756,53240,4.68,1.87,0.4,0.18,0.481,7.1,21,32.2,26.9,28,24.3,20.8
309041242,Tamborine - Canungra,7971,48,411808014,40480,51663,5.56,1.98,0.36,0.14,0.48,7.5,20.3,31.8,29.8,26.7,22.6,20.9
309051243,Currumbin Valley - Tallebudgera,4374,46,254790076,41598,58251,5.04,2.05,0.41,0.2,0.503,9.2,23.7,35.5,28.4,26.9,21.2,23.6
309051244,Mudgeeraba - Bonogin,10562,43,583388976,43580,55235,4.45,1.85,0.42,0.19,0.457,7.2,20.4,31.6,25.7,27.8,25.2,21.4
309051245,Reedy Creek - Andrews,4399,42,257197106,45841,58467,4.67,1.93,0.41,0.2,0.455,6.1,19.4,30.8,24.7,26.6,23.2,25.5
309061246,Carrara,7302,44,397087870,43232,54381,4.19,1.79,0.43,0.21,0.453,9.3,21.4,32.1,25.1,29.4,26.2,19.3
309061247,Highland Park,4773,43,232866238,42676,48788,3.85,1.68,0.44,0.21,0.409,5.3,16.8,27.3,24.4,31.7,27.6,16.3
309061248,Nerang - Mount Nathan,11193,42,556512527,42001,49720,3.86,1.72,0.45,0.21,0.426,6.7,18.9,29.5,25,31.8,27,16.2
309061249,Pacific Pines - Gaven,10275,39,551725200,45867,53696,3.77,1.73,0.46,0.23,0.405,4.9,16.7,27.4,21.8,29.6,28.3,20.3
309061250,Worongary - Tallai,4681,46,265303006,41306,56677,4.96,2.02,0.41,0.18,0.494,8.7,22.8,34.4,27.5,28,21.5,23
309071251,Coomera,6082,38,348810044,46858,57351,4.12,1.8,0.44,0.22,0.434,5.6,18.5,29.8,22.3,27.6,26.6,23.4
309071252,Helensvale,9955,44,576447464,45250,57905,4.4,1.86,0.42,0.2,0.461,7.7,20.8,32.1,23.8,28,24.7,23.4
309071253,Hope Island,6458,49,465980800,46766,72156,5.77,2.15,0.37,0.15,0.549,12.1,27.4,39.8,26,24.1,20.1,29.8
309071254,Jacobs Well - Alberton,2135,45,119548509,43404,55995,4.2,1.87,0.44,0.2,0.465,7.6,20.8,32.1,24.1,29.8,23.9,22.1
309071255,Ormeau - Yatala,10584,40,609259557,50097,57564,3.97,1.72,0.43,0.21,0.405,4.8,16.3,26.8,20.9,25.8,28.1,25.2
309071256,Oxenford - Maudsland,8974,41,491170382,46766,54733,3.81,1.71,0.45,0.23,0.41,5.4,17.4,28,21.5,28.7,28.6,21.3
309071257,Pimpama,3256,34,168133865,45539,51638,3.63,1.64,0.45,0.26,0.392,5.3,16.7,26.8,22.2,29.4,31.1,17.3
309071258,Upper Coomera - Willow Vale,15943,38,886579617,46484,55609,3.86,1.75,0.45,0.24,0.414,5.7,17.7,28.3,21.4,29,27.8,21.8
309081259,Clear Island Waters,2686,50,168470984,39932,62722,5.99,2.15,0.36,0.14,0.561,11.6,29.4,41.7,30.7,26.4,19.4,23.4
309081260,Merrimac,3724,40,180562555,42808,48486,3.79,1.66,0.44,0.22,0.4,5,16.4,26.9,24.7,30.9,29,15.4
309081261,Robina,13523,44,703091241,42038,51992,4.9,1.88,0.38,0.17,0.459,6.4,19.2,30.6,27.6,28,24.1,20.3
309081262,Varsity Lakes,8308,39,421608172,42151,50747,4.25,1.78,0.42,0.2,0.437,7.2,19.2,29.9,26.4,30,25.4,18.1
309091263,Ashmore,6934,44,366764559,42303,52894,4.56,1.87,0.41,0.19,0.469,8.2,21.1,32,26.6,29.3,23.9,20.2
309091264,Molendinar,3635,41,180105795,40827,49548,4.07,1.8,0.44,0.22,0.449,7.7,19.5,30.3,25.4,32.4,24.7,17.5
309091265,Parkwood,5173,42,262128355,41968,50672,4.48,1.82,0.41,0.19,0.438,5.6,18.1,29.2,27.2,28.4,25.6,18.7
309091540,Southport - North,7181,36,320127168,36852,44580,4.59,1.76,0.38,0.18,0.454,7.9,20.1,31,31.7,31,24.2,13.2
309091541,Southport - South,9059,41,462865476,38767,51095,4.96,1.85,0.37,0.16,0.495,10.9,24.6,35.6,30.7,29.6,23.1,16.7
309101267,Benowa,5152,46,333022350,42751,64639,5.33,2.08,0.39,0.15,0.534,11,26.9,39.3,27.6,26.1,21.1,25.3
309101268,Bundall,2931,45,198484909,43959,67719,5.69,2.16,0.38,0.15,0.552,11.8,28.1,40.3,27.9,25.2,19.8,27.1
309101269,Main Beach,2553,51,187278107,45591,73356,5.94,2.13,0.36,0.15,0.57,12.6,30.6,42.8,27.1,23.8,21.3,27.8
309101270,Surfers Paradise,14811,35,785062395,35175,53005,5.38,1.97,0.37,0.18,0.551,15.4,30.5,41.9,34.5,29.5,19.9,16.1
310011271,Darra - Sumner,2541,36,125019344,43582,49201,3.89,1.69,0.43,0.22,0.392,4.2,15.2,25.5,24.3,29.4,29,17.2
310011272,Durack,3823,39,173444410,41485,45369,4.38,1.67,0.38,0.17,0.404,4.4,15.1,25.6,28.2,28.8,28.3,14.8
310011273,Forest Lake - Doolandella,15306,40,857557077,49964,56028,3.79,1.65,0.43,0.23,0.391,5.2,16,26.1,20.8,25.5,31,22.7
310011274,Inala - Richlands,6379,37,253454288,37081,39733,4.14,1.62,0.39,0.2,0.393,4.3,14.6,25,31.3,32.9,27.2,8.7
310011275,Oxley (Qld),4345,38,250300986,50516,57607,4.08,1.74,0.43,0.21,0.397,4.4,15.4,25.6,21,24.8,27.7,26.5
310011276,Wacol,1171,37,52022020,40846,44425,3.87,1.63,0.42,0.22,0.375,4.3,14.3,24.4,25.6,32.7,30.1,11.5
310021277,Boonah,6447,47,292702315,38414,45401,5.77,1.89,0.33,0.1,0.475,5.6,18.2,29.6,31.3,28.3,23.5,17
310021278,Esk,2199,50,94063864,34632,42776,8.15,1.97,0.24,0.04,0.536,7.7,21.4,33.7,36.1,28.4,21,14.4
310021279,Lake Manchester - England Creek,,,,,,,,,,,,,,,,,
310021280,Lockyer Valley - East,9040,44,429363176,41999,47496,4.73,1.75,0.37,0.15,0.44,5.5,17,27.7,27.8,28,27,17.2
310021281,Lowood,6428,44,317172155,43461,49342,4.45,1.72,0.39,0.15,0.436,5.6,17.3,27.8,26.1,27.9,28.1,17.8
310021282,Rosewood,6026,44,308056317,45940,51121,4.32,1.71,0.4,0.17,0.417,4.6,15.8,26.3,24.5,26.5,28.7,20.3
310031283,Brassall,5109,39,267580604,47308,52374,3.8,1.64,0.43,0.21,0.391,5.1,15.8,25.8,22.1,27.4,31,19.5
310031284,Bundamba,4131,40,196382018,45004,47539,3.67,1.55,0.42,0.19,0.374,4.3,14.1,24,23.4,28.9,33.5,14.2
310031285,Churchill - Yamanto,3616,38,192840406,50605,53330,3.4,1.56,0.46,0.23,0.362,3.9,13.8,23.5,19.2,26.2,34.3,20.3
310031286,Ipswich - Central,3410,43,180754642,46308,53007,4.9,1.76,0.36,0.14,0.434,6.3,17.3,27.9,26.3,24.3,27.5,21.9
310031287,Ipswich - East,8334,41,419074430,45542,50285,4.11,1.64,0.4,0.17,0.407,5.6,16.5,26.7,24.6,27.2,30.6,17.6
310031288,Ipswich - North,2669,43,162489603,50866,60880,4.38,1.77,0.4,0.18,0.435,5.9,18.3,29.2,22,24.2,26.3,27.6
310031289,Karalee - Barellan Point,3127,44,200186167,54802,64019,4.27,1.74,0.41,0.19,0.422,5.5,17.2,27.9,20.2,21.9,26.9,30.9
310031290,Karana Downs,3636,44,240466496,56401,66135,4.68,1.76,0.38,0.17,0.43,5.6,17.5,28.4,21.2,20.3,25.3,33.2
310031291,Leichhardt - One Mile,3042,39,142642373,43913,46891,3.82,1.59,0.42,0.2,0.384,4.4,14.7,24.8,25.1,29,31.5,14.4
310031292,North Ipswich - Tivoli,2904,42,141858056,45736,48849,3.73,1.62,0.44,0.17,0.381,4,14.2,24.3,23.5,28.3,31.1,17.1
310031293,Raceview,7642,39,407542400,48657,53329,3.62,1.61,0.45,0.2,0.381,4.6,15.1,25.1,20.7,27.2,32,20.1
310031294,Ripley,2159,40,126240086,53958,58472,3.4,1.57,0.46,0.24,0.372,4.3,15.1,24.9,18.3,24.4,32.2,25.1
310031295,Riverview,1078,40,45662821,41084,42359,4.1,1.53,0.37,0.15,0.391,4.3,14.5,24.4,28.2,30,32.2,9.6
310041296,Bellbird Park - Brookwater,6962,38,438879058,53000,63039,3.65,1.69,0.46,0.24,0.411,6,18.1,28.7,18.7,23.9,30.1,27.3
310041297,Camira - Gailes,5040,42,257634006,46935,51118,3.7,1.58,0.43,0.21,0.384,4.6,15.3,25.4,22.4,27.5,32.5,17.6
310041298,Carole Park,24,49,1102072,41695,45920,,,,,,,,,,,,
310041299,Collingwood Park - Redbank,4224,38,214266571,47510,50726,3.43,1.56,0.45,0.21,0.362,4.2,14.1,23.8,21,28,34.5,16.5
310041300,Goodna,4673,37,212770655,43368,45532,3.58,1.55,0.43,0.2,0.371,3.9,14.3,24.3,24.5,31.3,31.8,12.3
310041301,New Chum,,,,,,,,,,,,,,,,,
310041302,Redbank Plains,8585,35,411552887,45467,47939,3.29,1.52,0.46,0.24,0.356,4.5,14.2,23.7,21.7,30.2,34.9,13.2
310041303,Springfield,3784,38,214204726,52035,56608,3.3,1.59,0.48,0.26,0.356,4,14,23.6,18,25,33.6,23.3
310041304,Springfield Lakes,8032,35,480731220,54693,59852,3.24,1.58,0.49,0.27,0.362,4.5,14.7,24.5,16.7,23.6,33.9,25.8
311011305,Beaudesert,6279,45,293132233,40324,46685,4.8,1.77,0.37,0.14,0.457,6.1,18.4,29.4,29.3,28.5,26.3,15.9
311021306,Beenleigh,3908,40,184708832,43759,47264,3.58,1.57,0.44,0.2,0.379,4.8,15.1,25,23.6,30.9,31.3,14.2
311021307,Eagleby,5571,39,237715867,40155,42670,4.13,1.58,0.38,0.15,0.397,5.1,15.6,25.7,27.8,32.3,29.5,10.3
311021308,Edens Landing - Holmview,3695,38,187333558,47096,50699,3.38,1.57,0.47,0.24,0.359,4,14.1,23.7,20.7,29.1,33,17.2
311021309,Mount Warren Park,3108,41,160531553,46479,51651,3.68,1.66,0.45,0.22,0.386,4.5,15,25.3,22,28.6,30.5,18.9
311021310,Wolffdene - Bahrs Scrub,3542,42,201035620,47964,56758,3.97,1.72,0.43,0.21,0.423,6.9,18.6,29.1,21.7,27.1,28.6,22.7
311031311,Boronia Heights - Park Ridge,5890,41,287524003,43811,48816,3.79,1.65,0.44,0.2,0.404,5.5,16.6,26.7,24.2,30.4,29.9,15.5
311031312,Browns Plains,3842,36,181710334,44418,47296,3.35,1.55,0.46,0.24,0.36,4,14,23.8,22.2,31.4,33.4,13
311031313,Chambers Flat - Logan Reserve,2489,45,130517751,44759,52438,4.13,1.71,0.41,0.2,0.431,6.3,18.6,29.2,24.5,28.3,28.4,18.8
311031314,Crestmead,5532,37,258592939,44405,46745,3.2,1.51,0.47,0.25,0.347,4,13.7,23.1,21.6,32.5,34.5,11.4
311031315,Greenbank Military Camp,,,,,,,,,,,,,,,,,
311031316,Hillcrest,4707,41,256431044,47782,54479,3.77,1.65,0.44,0.22,0.399,5.7,17,27.2,21.5,27.3,30.8,20.4
311031317,Marsden,6356,36,290292855,43278,45672,3.27,1.51,0.46,0.25,0.357,4.2,14.4,24,23,33.3,32.6,11.1
311031318,Munruben - Park Ridge South,2731,45,150303240,47313,55036,3.81,1.75,0.46,0.26,0.392,4.4,15.6,26.1,20.5,28.9,27.7,22.9
311031319,Regents Park - Heritage Park,9010,40,466628977,48206,51790,3.29,1.56,0.47,0.26,0.354,4.1,13.9,23.6,19.8,28.4,34.1,17.7
311041320,Greenbank,7128,42,415522500,51158,58294,4.02,1.71,0.42,0.22,0.403,4.7,16,26.5,20.8,24.2,29.3,25.7
311041321,Jimboomba,12444,41,685682790,48397,55101,3.73,1.69,0.45,0.23,0.399,4.8,16.1,26.4,20.5,27.7,29.4,22.4
311041322,Logan Village,3834,43,210762185,46634,54972,4.17,1.76,0.42,0.19,0.425,5.1,17.2,28.1,23.3,26.9,27.5,22.3
311051323,Bethania - Waterford,4752,38,234518058,45935,49351,3.83,1.61,0.42,0.19,0.384,4,14.7,24.8,23.1,28.4,32,16.6
311051324,Cornubia - Carbrook,5368,44,320817588,48322,59765,4.42,1.83,0.41,0.18,0.443,6.1,18.6,29.8,22.7,25.8,24.9,26.6
311051325,Loganholme - Tanah Merah,6430,39,340330006,47796,52928,3.55,1.63,0.46,0.25,0.378,4.2,15,25.1,20.6,27.9,32,19.5
311051326,Loganlea,4928,37,231564609,43206,46990,3.63,1.6,0.44,0.23,0.382,4.5,15.2,25.2,24.7,30.1,31.4,13.8
311051327,Shailer Park,7337,43,435943166,51066,59417,4.11,1.72,0.42,0.21,0.415,5.4,17.1,27.8,21.1,24.3,28.7,25.9
311051328,Waterford West,3447,39,160754291,42761,46636,3.6,1.58,0.44,0.21,0.385,4.7,15.8,25.8,24.6,31.2,31.6,12.7
311061329,Daisy Hill,3934,42,238137884,49762,60533,4.5,1.77,0.39,0.18,0.453,7.7,20.3,31.1,23.2,22.8,27.7,26.2
311061330,Kingston (Qld.),4196,37,175812952,40586,41900,3.65,1.53,0.42,0.21,0.37,4.3,14,23.7,27.2,32.8,30.9,9
311061331,Logan Central,2276,38,90792161,39340,39891,4.12,1.51,0.37,0.17,0.383,4.1,14.2,24.3,30,33.8,28,8.1
311061332,Rochedale South - Priestdale,9059,41,495003193,48680,54642,3.99,1.69,0.42,0.2,0.396,4.8,15.5,25.7,22.1,25.6,29.4,23
311061333,Slacks Creek,4954,38,228599764,43058,46144,3.54,1.58,0.45,0.23,0.369,4.5,14.4,24.3,23.7,32.2,31.4,12.7
311061334,Springwood,5666,42,311752586,48622,55022,3.94,1.68,0.43,0.21,0.402,4.9,16.3,26.7,21.8,26.2,30.1,21.9
311061335,Underwood,3653,38,202740133,46644,55500,4.21,1.75,0.42,0.21,0.427,6.9,18.5,29,23.9,26.3,27.6,22.2
311061336,Woodridge,4918,37,199272227,39624,40519,3.8,1.52,0.4,0.19,0.372,4.1,14,23.7,28.6,33.2,30.8,7.4
312011337,Bowen,5581,41,284635980,36848,51001,6.62,2.17,0.33,0.15,0.515,7.9,21.6,34.4,34.1,26.3,19.1,20.5
312011338,Broadsound - Nebo,4019,40,326652788,65428,81277,6.87,2.15,0.31,0.11,0.466,4.5,15.2,26.3,21.5,17.3,17,44.2
312011339,Clermont,2046,41,140697575,53230,68767,6.12,2.14,0.35,0.13,0.51,7.3,20.5,31.7,24,20.4,20.8,34.8
312011340,Collinsville,1731,44,96298367,43082,55632,6.03,2.21,0.37,0.14,0.536,6,19.3,32.3,27.6,25.9,20.8,25.8
312011341,Moranbah,4809,36,463546521,81466,96391,5.83,1.9,0.33,0.14,0.439,5.1,15.8,26.1,17.4,15,16.2,51.4
312021342,Andergrove - Beaconsfield,8499,39,555560325,53759,65368,4.71,1.91,0.41,0.2,0.426,4.6,16,27.4,20.8,22.5,24.6,32.1
312021343,East Mackay,2084,43,138073992,54468,66254,4.62,1.88,0.41,0.18,0.437,4.8,17.1,28.5,20.4,23.4,23.9,32.4
312021344,Eimeo - Rural View,7043,39,531022501,59461,75397,4.75,1.98,0.42,0.21,0.447,6.1,17.9,29.2,18.2,20.9,23.4,37.5
312021345,Eungella Hinterland,,,,,,,,,,,,,,,,,
312021346,Mackay,3110,41,191591427,48691,61605,4.78,1.94,0.41,0.2,0.45,5.5,18.2,30,22.8,25.4,23.8,28
312021347,Mackay Harbour,304,50,28486596,67282,93706,6.5,2.08,0.32,0.16,0.515,,24,36.2,20.8,17.5,19.5,42.2
312021348,Mount Pleasant - Glenella,6617,43,491516206,55478,74281,5.58,2.06,0.37,0.17,0.476,7.2,19.9,31.7,21.6,21.2,21.7,35.5
312021349,North Mackay,3497,42,212642670,48373,60807,4.74,1.87,0.39,0.19,0.457,7.7,19.8,31.2,23.7,24.6,25.1,26.6
312021350,Ooralea - Bakers Creek,3143,39,221413116,57128,70446,4.58,1.96,0.43,0.21,0.428,4.5,15.9,27.2,18.9,21.8,24.3,35
312021351,Pioneer Valley,4641,41,305693264,52696,65868,5.34,2.06,0.39,0.17,0.449,4.4,15.9,27.8,22,23,22.4,32.6
312021352,Sarina,6565,44,442680759,52131,67430,5.7,2.12,0.37,0.15,0.477,7,18.4,29.9,23.1,22.9,20.1,33.9
312021353,Seaforth - Calen,4635,47,286624621,47035,61839,5.99,2.14,0.36,0.14,0.489,6.1,18.4,30.9,25.6,24.2,20.5,29.7
312021354,Shoal Point - Bucasia,3378,41,235373825,55388,69678,4.62,1.95,0.42,0.21,0.433,5.2,16.6,28.2,19.1,22.9,23.5,34.6
312021355,Slade Point,1868,44,119765002,50856,64114,4.46,1.93,0.43,0.2,0.439,5.8,17.9,29.2,20.8,25.1,24.3,29.7
312021356,South Mackay,3996,41,237145895,51111,59346,4.24,1.79,0.42,0.22,0.408,4.2,15.4,26.4,21.1,24.6,27.3,27
312021357,Walkerston - Eton,5050,43,331516753,54046,65647,4.99,1.94,0.39,0.16,0.447,4.4,16.1,28,21.5,22.6,23.6,32.3
312021358,West Mackay,3446,43,219385147,53054,63664,4.85,1.85,0.38,0.19,0.432,4.9,16.6,27.8,22.2,22,24.4,31.5
312031359,Airlie - Whitsundays,7634,38,409558007,42170,53649,3.98,1.82,0.46,0.23,0.451,7,20.1,32.1,23.7,33.5,23.9,18.9
312031360,Cape Conway,,,,,,,,,,,,,,,,,
312031361,Proserpine,4785,46,258254012,43126,53972,4.9,1.88,0.38,0.16,0.467,6.8,19.3,31.1,26.1,27.9,24.6,21.4
313011362,Beachmere - Sandstone Point,6970,47,331492618,39660,47560,5.37,1.82,0.34,0.12,0.462,5.9,19,30.4,30.2,29.1,24.1,16.6
313011363,Bribie Island,8169,54,383560565,34911,46953,7.19,2.07,0.29,0.09,0.513,8.1,22.6,34.7,35.1,28.4,19.5,17.1
313021364,Burpengary - East,2266,44,130889439,47826,57762,4.4,1.8,0.41,0.18,0.432,5.3,17.6,28.9,23.5,25.4,25.3,25.7
313021365,Caboolture,11992,38,563054575,39688,46953,4.59,1.71,0.37,0.15,0.456,9.5,20.9,31.3,29.4,30.4,25.8,14.3
313021366,Caboolture - South,9273,36,412332753,40467,44466,4.27,1.64,0.38,0.17,0.409,5.5,16.4,26.7,28.4,30.6,28.8,12.3
313021367,Elimbah,2321,43,121091090,44608,52172,4.3,1.74,0.41,0.17,0.423,4.9,16.9,27.8,24.6,27.6,28,19.8
313021368,Morayfield - East,4058,38,187089610,42919,46104,4.02,1.61,0.4,0.19,0.396,4.7,15.7,25.9,26.1,30.6,30.2,13.1
313021369,Wamuran,2438,44,126858907,42476,52034,5.18,1.9,0.37,0.15,0.462,5.9,18.8,30.2,27.9,27.2,23.5,21.4
313031370,Kilcoy,2699,44,121839786,38083,45143,5.34,1.93,0.36,0.11,0.46,5.2,17,28.1,30.8,28.3,23.5,17.4
313031371,Woodford - D'Aguilar,3610,45,180729205,41251,50063,5.18,1.89,0.36,0.13,0.474,7,19.4,30.8,28.3,28.6,23.5,19.6
313041372,Burpengary,7638,43,397117201,45495,51992,4.11,1.72,0.42,0.18,0.415,4.8,16.6,27.3,24,27.8,28.3,19.9
313041373,Deception Bay,9818,42,469702925,43167,47841,3.73,1.64,0.44,0.21,0.392,4.6,15.6,25.9,24,31.5,29.4,15.1
313041374,Morayfield,2942,46,164560130,46035,55935,4.52,1.88,0.42,0.19,0.439,5.6,17.9,28.9,24.5,26.3,24.6,24.6
313041375,Narangba,10024,41,576666614,50149,57529,4.01,1.72,0.43,0.22,0.402,4.6,15.9,26.5,21,25.3,28.3,25.4
313041376,Upper Caboolture,1743,45,98500203,46317,56512,4.59,1.87,0.41,0.2,0.444,5.6,18.4,29.7,24.9,25.8,24.7,24.6
313051377,Clontarf,4505,44,240040263,46622,53283,3.95,1.7,0.43,0.2,0.407,5.2,16.8,27.2,22.4,27.8,29.4,20.4
313051378,Margate - Woody Point,5946,45,326268851,46005,54872,4.44,1.77,0.4,0.17,0.437,6.4,18.7,29.5,24.3,26.7,27.4,21.5
313051379,Redcliffe,5027,47,257133915,43990,51151,4.53,1.74,0.38,0.16,0.438,5.9,18.2,29.2,26.6,27,27.7,18.8
313051380,Rothwell - Kippa-Ring,8289,42,398922827,42961,48127,4.08,1.68,0.41,0.19,0.406,4.7,16,26.5,25.7,29.6,28.3,16.4
313051542,Scarborough - Newport - Moreton Island,7260,49,449639106,46564,61934,5.5,1.98,0.36,0.15,0.497,7.7,21.7,33.9,26.3,23.9,22.9,26.8
314011382,Albany Creek,9933,45,629271753,52255,63352,4.74,1.81,0.38,0.17,0.444,6,18.7,29.8,22.8,22.1,25.8,29.3
314011383,Cashmere,10935,41,702028486,55271,64200,3.88,1.67,0.43,0.22,0.41,5.6,17.3,27.9,18.9,22.8,28.3,29.9
314011384,Dayboro,5026,46,315486508,48930,62771,5.21,1.9,0.36,0.13,0.484,6.8,20.8,32.8,25.2,23.2,23,28.6
314011385,Eatons Hill,4986,43,335971784,56368,67383,4.64,1.78,0.38,0.19,0.437,6.3,18.3,29.3,20.8,21,25.6,32.7
314011386,The Hills District,14389,42,901994570,53879,62686,4.36,1.74,0.4,0.19,0.42,5.6,17.3,27.9,21,22.5,26.9,29.6
314011387,Samford Valley,7234,47,557782687,54455,77106,6.25,2.06,0.33,0.13,0.529,10.3,25,37.1,24.6,20.3,19.8,35.3
314021388,Dakabin - Kallangur,12177,39,614249639,46694,50443,3.4,1.57,0.46,0.23,0.369,4.3,14.6,24.6,21,29.2,33.2,16.6
314021389,Murrumba Downs - Griffin,9085,38,540094225,52288,59449,3.84,1.67,0.43,0.21,0.413,5.8,17.3,27.7,20.1,24,30.5,25.4
314021390,North Lakes - Mango Hill,15034,39,923407081,52535,61421,3.98,1.72,0.43,0.21,0.424,5.2,17.3,28.3,20,24.1,28.5,27.4
314031391,Bray Park,5651,39,291978930,47508,51669,3.58,1.61,0.45,0.23,0.373,4.5,14.7,24.5,21,28.1,31.8,19
