Measure,Year,SA3_MAIN11,SA2_NAME11,Estimates_resident_population
Estimated Resident Population,2015,30102,Cleveland - Stradbroke,84185
Estimated Resident Population,2016,30102,Cleveland - Stradbroke,85908
Estimated Resident Population,1991,30103,Wynnum - Manly,43705
Estimated Resident Population,1992,30103,Wynnum - Manly,43950
Estimated Resident Population,1993,30103,Wynnum - Manly,44233
Estimated Resident Population,1994,30103,Wynnum - Manly,44618
Estimated Resident Population,1995,30103,Wynnum - Manly,45434
Estimated Resident Population,1996,30103,Wynnum - Manly,46518
Estimated Resident Population,1997,30103,Wynnum - Manly,47159
Estimated Resident Population,1998,30103,Wynnum - Manly,47877
Estimated Resident Population,1999,30103,Wynnum - Manly,48426
Estimated Resident Population,2000,30103,Wynnum - Manly,49627
Estimated Resident Population,2001,30103,Wynnum - Manly,51802
Estimated Resident Population,2002,30103,Wynnum - Manly,53530
Estimated Resident Population,2003,30103,Wynnum - Manly,54841
Estimated Resident Population,2004,30103,Wynnum - Manly,56365
Estimated Resident Population,2005,30103,Wynnum - Manly,57521
Estimated Resident Population,2006,30103,Wynnum - Manly,58747
Estimated Resident Population,2007,30103,Wynnum - Manly,60620
Estimated Resident Population,2008,30103,Wynnum - Manly,62515
Estimated Resident Population,2009,30103,Wynnum - Manly,64626
Estimated Resident Population,2010,30103,Wynnum - Manly,65906
Estimated Resident Population,2011,30103,Wynnum - Manly,67253
Estimated Resident Population,2012,30103,Wynnum - Manly,68500
Estimated Resident Population,2013,30103,Wynnum - Manly,69549
Estimated Resident Population,2014,30103,Wynnum - Manly,70453
Estimated Resident Population,2015,30103,Wynnum - Manly,70785
Estimated Resident Population,2016,30103,Wynnum - Manly,71046
Estimated Resident Population,1991,30201,Bald Hills - Everton Park,23770
Estimated Resident Population,1992,30201,Bald Hills - Everton Park,24371
Estimated Resident Population,1993,30201,Bald Hills - Everton Park,25287
Estimated Resident Population,1994,30201,Bald Hills - Everton Park,26547
Estimated Resident Population,1995,30201,Bald Hills - Everton Park,27660
Estimated Resident Population,1996,30201,Bald Hills - Everton Park,28462
Estimated Resident Population,1997,30201,Bald Hills - Everton Park,29098
Estimated Resident Population,1998,30201,Bald Hills - Everton Park,30033
Estimated Resident Population,1999,30201,Bald Hills - Everton Park,30703
Estimated Resident Population,2000,30201,Bald Hills - Everton Park,31733
Estimated Resident Population,2001,30201,Bald Hills - Everton Park,32667
Estimated Resident Population,2002,30201,Bald Hills - Everton Park,33266
Estimated Resident Population,2003,30201,Bald Hills - Everton Park,33780
Estimated Resident Population,2004,30201,Bald Hills - Everton Park,34331
Estimated Resident Population,2005,30201,Bald Hills - Everton Park,35090
Estimated Resident Population,2006,30201,Bald Hills - Everton Park,35551
Estimated Resident Population,2007,30201,Bald Hills - Everton Park,36225
Estimated Resident Population,2008,30201,Bald Hills - Everton Park,36909
Estimated Resident Population,2009,30201,Bald Hills - Everton Park,38195
Estimated Resident Population,2010,30201,Bald Hills - Everton Park,38797
Estimated Resident Population,2011,30201,Bald Hills - Everton Park,39204
Estimated Resident Population,2012,30201,Bald Hills - Everton Park,39853
Estimated Resident Population,2013,30201,Bald Hills - Everton Park,40833
Estimated Resident Population,2014,30201,Bald Hills - Everton Park,41482
Estimated Resident Population,2015,30201,Bald Hills - Everton Park,41897
Estimated Resident Population,2016,30201,Bald Hills - Everton Park,42300
Estimated Resident Population,1991,30202,Chermside,61688
Estimated Resident Population,1992,30202,Chermside,60965
Estimated Resident Population,1993,30202,Chermside,60352
Estimated Resident Population,1994,30202,Chermside,59830
Estimated Resident Population,1995,30202,Chermside,59620
Estimated Resident Population,1996,30202,Chermside,59874
Estimated Resident Population,1997,30202,Chermside,59911
Estimated Resident Population,1998,30202,Chermside,59969
Estimated Resident Population,1999,30202,Chermside,59910
Estimated Resident Population,2000,30202,Chermside,60142
Estimated Resident Population,2001,30202,Chermside,60859
Estimated Resident Population,2002,30202,Chermside,61368
Estimated Resident Population,2003,30202,Chermside,61579
Estimated Resident Population,2004,30202,Chermside,61947
Estimated Resident Population,2005,30202,Chermside,62447
Estimated Resident Population,2006,30202,Chermside,62785
Estimated Resident Population,2007,30202,Chermside,63776
Estimated Resident Population,2008,30202,Chermside,64991
Estimated Resident Population,2009,30202,Chermside,66404
Estimated Resident Population,2010,30202,Chermside,67408
Estimated Resident Population,2011,30202,Chermside,68546
Estimated Resident Population,2012,30202,Chermside,69446
Estimated Resident Population,2013,30202,Chermside,70102
Estimated Resident Population,2014,30202,Chermside,70631
Estimated Resident Population,2015,30202,Chermside,71206
Estimated Resident Population,2016,30202,Chermside,71772
Estimated Resident Population,1991,30203,Nundah,27343
Estimated Resident Population,1992,30203,Nundah,27322
Estimated Resident Population,1993,30203,Nundah,27473
Estimated Resident Population,1994,30203,Nundah,27371
Estimated Resident Population,1995,30203,Nundah,27559
Estimated Resident Population,1996,30203,Nundah,28120
Estimated Resident Population,1997,30203,Nundah,28574
Estimated Resident Population,1998,30203,Nundah,28708
Estimated Resident Population,1999,30203,Nundah,28718
Estimated Resident Population,2000,30203,Nundah,29079
Estimated Resident Population,2001,30203,Nundah,29590
Estimated Resident Population,2002,30203,Nundah,30113
Estimated Resident Population,2003,30203,Nundah,30251
Estimated Resident Population,2004,30203,Nundah,30390
Estimated Resident Population,2005,30203,Nundah,30592
Estimated Resident Population,2006,30203,Nundah,31055
Estimated Resident Population,2007,30203,Nundah,31935
Estimated Resident Population,2008,30203,Nundah,33129
Estimated Resident Population,2009,30203,Nundah,34271
Estimated Resident Population,2010,30203,Nundah,35167
Estimated Resident Population,2011,30203,Nundah,35960
Estimated Resident Population,2012,30203,Nundah,36796
Estimated Resident Population,2013,30203,Nundah,37814
Estimated Resident Population,2014,30203,Nundah,38677
Estimated Resident Population,2015,30203,Nundah,39394
Estimated Resident Population,2016,30203,Nundah,40247
Estimated Resident Population,1991,30204,Sandgate,40369
Estimated Resident Population,1992,30204,Sandgate,40521
Estimated Resident Population,1993,30204,Sandgate,40942
Estimated Resident Population,1994,30204,Sandgate,41708
Estimated Resident Population,1995,30204,Sandgate,42203
Estimated Resident Population,1996,30204,Sandgate,42845
Estimated Resident Population,1997,30204,Sandgate,43417
Estimated Resident Population,1998,30204,Sandgate,44378
Estimated Resident Population,1999,30204,Sandgate,45513
Estimated Resident Population,2000,30204,Sandgate,45832
Estimated Resident Population,2001,30204,Sandgate,46411
Estimated Resident Population,2002,30204,Sandgate,47511
Estimated Resident Population,2003,30204,Sandgate,48151
Estimated Resident Population,2004,30204,Sandgate,48451
Estimated Resident Population,2005,30204,Sandgate,49212
Estimated Resident Population,2006,30204,Sandgate,49829
Estimated Resident Population,2007,30204,Sandgate,50833
Estimated Resident Population,2008,30204,Sandgate,52158
Estimated Resident Population,2009,30204,Sandgate,53139
Estimated Resident Population,2010,30204,Sandgate,53899
Estimated Resident Population,2011,30204,Sandgate,54772
Estimated Resident Population,2012,30204,Sandgate,55861
Estimated Resident Population,2013,30204,Sandgate,56933
Estimated Resident Population,2014,30204,Sandgate,58049
Estimated Resident Population,2015,30204,Sandgate,59091
Estimated Resident Population,2016,30204,Sandgate,60085
Estimated Resident Population,1991,30301,Carindale,34839
Estimated Resident Population,1992,30301,Carindale,34663
Estimated Resident Population,1993,30301,Carindale,34877
Estimated Resident Population,1994,30301,Carindale,35487
Estimated Resident Population,1995,30301,Carindale,36261
Estimated Resident Population,1996,30301,Carindale,37379
Estimated Resident Population,1997,30301,Carindale,38408
Estimated Resident Population,1998,30301,Carindale,39158
Estimated Resident Population,1999,30301,Carindale,40075
Estimated Resident Population,2000,30301,Carindale,41379
Estimated Resident Population,2001,30301,Carindale,42190
Estimated Resident Population,2002,30301,Carindale,43046
Estimated Resident Population,2003,30301,Carindale,43486
Estimated Resident Population,2004,30301,Carindale,43772
Estimated Resident Population,2005,30301,Carindale,44274
Estimated Resident Population,2006,30301,Carindale,45093
Estimated Resident Population,2007,30301,Carindale,46083
Estimated Resident Population,2008,30301,Carindale,47171
Estimated Resident Population,2009,30301,Carindale,47904
Estimated Resident Population,2010,30301,Carindale,48428
Estimated Resident Population,2011,30301,Carindale,49010
Estimated Resident Population,2012,30301,Carindale,49746
Estimated Resident Population,2013,30301,Carindale,50391
Estimated Resident Population,2014,30301,Carindale,50852
Estimated Resident Population,2015,30301,Carindale,51602
Estimated Resident Population,2016,30301,Carindale,52345
Estimated Resident Population,1991,30302,Holland Park - Yeronga,55900
Estimated Resident Population,1992,30302,Holland Park - Yeronga,55874
Estimated Resident Population,1993,30302,Holland Park - Yeronga,55592
Estimated Resident Population,1994,30302,Holland Park - Yeronga,55637
Estimated Resident Population,1995,30302,Holland Park - Yeronga,55741
Estimated Resident Population,1996,30302,Holland Park - Yeronga,56095
Estimated Resident Population,1997,30302,Holland Park - Yeronga,56068
Estimated Resident Population,1998,30302,Holland Park - Yeronga,56195
Estimated Resident Population,1999,30302,Holland Park - Yeronga,56250
Estimated Resident Population,2000,30302,Holland Park - Yeronga,56637
Estimated Resident Population,2001,30302,Holland Park - Yeronga,57293
Estimated Resident Population,2002,30302,Holland Park - Yeronga,58267
Estimated Resident Population,2003,30302,Holland Park - Yeronga,59202
Estimated Resident Population,2004,30302,Holland Park - Yeronga,60003
Estimated Resident Population,2005,30302,Holland Park - Yeronga,61304
Estimated Resident Population,2006,30302,Holland Park - Yeronga,62287
Estimated Resident Population,2007,30302,Holland Park - Yeronga,63334
Estimated Resident Population,2008,30302,Holland Park - Yeronga,64769
Estimated Resident Population,2009,30302,Holland Park - Yeronga,66387
Estimated Resident Population,2010,30302,Holland Park - Yeronga,67435
Estimated Resident Population,2011,30302,Holland Park - Yeronga,68651
Estimated Resident Population,2012,30302,Holland Park - Yeronga,70248
Estimated Resident Population,2013,30302,Holland Park - Yeronga,71685
Estimated Resident Population,2014,30302,Holland Park - Yeronga,72694
Estimated Resident Population,2015,30302,Holland Park - Yeronga,73625
Estimated Resident Population,2016,30302,Holland Park - Yeronga,74852
Estimated Resident Population,1991,30303,Mt Gravatt,51125
Estimated Resident Population,1992,30303,Mt Gravatt,51528
Estimated Resident Population,1993,30303,Mt Gravatt,52668
Estimated Resident Population,1994,30303,Mt Gravatt,53497
Estimated Resident Population,1995,30303,Mt Gravatt,54389
Estimated Resident Population,1996,30303,Mt Gravatt,55166
Estimated Resident Population,1997,30303,Mt Gravatt,55784
Estimated Resident Population,1998,30303,Mt Gravatt,56419
Estimated Resident Population,1999,30303,Mt Gravatt,57007
Estimated Resident Population,2000,30303,Mt Gravatt,57474
Estimated Resident Population,2001,30303,Mt Gravatt,58493
Estimated Resident Population,2002,30303,Mt Gravatt,59507
Estimated Resident Population,2003,30303,Mt Gravatt,60356
Estimated Resident Population,2004,30303,Mt Gravatt,61230
Estimated Resident Population,2005,30303,Mt Gravatt,62353
Estimated Resident Population,2006,30303,Mt Gravatt,63316
Estimated Resident Population,2007,30303,Mt Gravatt,64410
Estimated Resident Population,2008,30303,Mt Gravatt,65403
Estimated Resident Population,2009,30303,Mt Gravatt,66739
Estimated Resident Population,2010,30303,Mt Gravatt,67532
Estimated Resident Population,2011,30303,Mt Gravatt,68624
Estimated Resident Population,2012,30303,Mt Gravatt,69871
Estimated Resident Population,2013,30303,Mt Gravatt,70964
Estimated Resident Population,2014,30303,Mt Gravatt,71967
Estimated Resident Population,2015,30303,Mt Gravatt,72948
Estimated Resident Population,2016,30303,Mt Gravatt,74382
Estimated Resident Population,1991,30304,Nathan,33451
Estimated Resident Population,1992,30304,Nathan,33243
Estimated Resident Population,1993,30304,Nathan,32858
Estimated Resident Population,1994,30304,Nathan,32573
Estimated Resident Population,1995,30304,Nathan,32470
Estimated Resident Population,1996,30304,Nathan,32726
Estimated Resident Population,1997,30304,Nathan,32732
Estimated Resident Population,1998,30304,Nathan,32802
Estimated Resident Population,1999,30304,Nathan,32928
Estimated Resident Population,2000,30304,Nathan,33051
Estimated Resident Population,2001,30304,Nathan,33332
Estimated Resident Population,2002,30304,Nathan,33757
Estimated Resident Population,2003,30304,Nathan,34021
Estimated Resident Population,2004,30304,Nathan,34284
Estimated Resident Population,2005,30304,Nathan,34853
Estimated Resident Population,2006,30304,Nathan,35457
Estimated Resident Population,2007,30304,Nathan,35747
Estimated Resident Population,2008,30304,Nathan,36329
Estimated Resident Population,2009,30304,Nathan,37116
